SH,SZ,DJI,FTSE,HIS,N225,SPX
0.000428422,-0.005136437,-0.00327514,-0.008340742,0.003868235,0.010219316,-0.003184725
-0.00234826,0.007438069,-0.00814672,-0.00958282,0.006563485,0.000278178,-0.011381384
0.014734046,0.018221525,-0.006592186,-0.003444155,-0.005342353,0.00692144,-0.003777705
-0.0087628,-0.012820798,0.001011596,-0.001789627,-0.007631152,-0.023754393,-0.000101385
0.00370435,0.000865879,0.008167573,0.008223599,-0.000679999,-0.005958424,0.0063001
3.35E-05,-0.00412458,-0.000586275,0.001142511,0.001286675,0.019231663,-0.003105784
0.003532032,0.004125526,0.018270202,-0.005529416,0.002862836,-0.015069447,0.016510893
-0.00820746,-0.019579124,0.000686925,-0.002392751,-0.002816929,0.001996076,-0.00058007
-0.004781917,-0.005760868,0.00259628,-0.009645739,-0.017244652,-0.031256314,0.004807171
-0.010989534,-0.010351009,0.004519048,-0.000821096,-0.005160209,0.024741321,0.005304005
0.001586489,0.001626678,0.003855186,0.012689413,0.001198345,-0.003899747,0.002911528
0.008168132,0.013452795,0.007450678,-0.005536441,-0.005664305,-0.00080936,0.004734265
-0.018426924,-0.020538841,-8.92E-05,0.000907671,-0.001967353,-0.005914065,-0.000336644
0.005999855,0.005598898,0.001569308,0.014165804,0.003228095,0.009815065,-0.000179228
0.016675657,0.018147382,0.004375335,0.003317346,-0.011082267,0.001581432,0.003951835
0.028338545,0.025890026,-0.008196179,0.01084376,-0.00335092,-0.007936749,-0.00890141
-0.001865002,-0.007364665,0.001740434,0.002327116,0.004783349,-0.019579587,-0.000333029
0.006131293,0.005829891,-0.002729284,0.008434387,0.011192472,-0.025387179,-0.002514941
-0.00038392,-0.004552757,0.006423124,-0.002907552,0.002743913,-0.001705469,0.006063353
-0.004265201,-0.006950306,-0.004134131,0.002643848,7.01E-05,0.026595499,-0.000212224
-0.004683644,-0.004024803,-0.00109276,-0.004630587,0.002643109,-0.024801401,0.000348241
-0.001392479,-0.001696159,-0.000468952,0.001897599,0.001443197,-0.036967888,0.002304036
0.008210089,0.009767394,-0.010956528,8.91E-06,-0.022652625,0.017541466,-0.012655942
0.008280667,0.011874821,0.007104756,0.003665979,-0.005851701,0.0055369,0.010759847
0.000509924,-0.000673923,0.006579075,-0.004996586,0.001261319,-0.018089589,0.005152889
-0.005931983,-0.019618991,-0.003947244,-0.004538847,0.012418182,-0.015371335,-0.001348034
0.006906961,0.013738772,0.002527714,0.00723687,-0.009141264,0.005579309,-0.003902746
0.013003845,0.012671186,-0.002684271,0.002550181,0.00258231,0.030794923,0.002769859
-0.002088991,-0.004664839,-0.002507033,0.001435965,0.00185897,-0.005181409,0.000574734
-0.00444007,-0.003992287,-0.010806754,0.007801775,-0.004267954,-0.021725468,-0.008929311
0.000488011,-0.000821994,-0.01984324,-0.000651252,0.004846236,0.028416862,-0.021096465
-0.000316376,0.004040923,-0.00259987,0.002034487,0.003678929,-0.001884636,-0.004888233
-0.01500639,-0.017021662,0.005709185,0.001087368,0.006372128,0.014314407,0.006121909
-0.000621744,-0.001088847,-0.011985359,-0.000361349,-0.008874995,-0.005371305,-0.010261676
-0.003055786,0.003466456,0.006953433,-0.001161004,0.004532876,-0.003201974,0.01120405
-0.016164923,-0.018817995,-0.003446613,-0.007801734,0.002130744,-0.005512681,0.001576071
-0.004537177,-0.007186206,0.000488038,-0.016304571,-0.015206721,-0.012805795,0.001568035
-0.001299727,0.002859024,0.012138569,-0.017115081,-0.012563916,0.004715109,0.011001357
-0.009585027,-0.010893594,-0.001929365,0.003302604,-0.021337788,0.011894488,-0.000269304
-0.020414773,-0.022463679,0.003979183,-0.004277026,-0.000703739,0.015791284,0.005793241
0.002353815,0.002857068,0.007880227,-0.000891251,0.008206884,0.009163195,0.004797663
0.001529188,0.004734745,-0.001486149,0.005069373,-0.004807485,-0.010128989,0.001157801
0.006405438,0.008551386,-0.005585176,0.003019018,-0.018253279,0.006852725,-0.006545856
-0.015913902,-0.024891719,0.005760606,0.012230055,-0.002665211,-0.026201902,0.006013326
0.013488292,0.019005627,-0.0018569,0.000355118,0.01762564,-0.000972126,-0.001920551
-0.001772896,-0.006175558,0.006427666,-0.002341305,0.014590947,-0.033514393,0.006167463
0.008757132,0.015196164,-0.001696988,0.000630487,-0.005410876,-0.003495156,-0.001348596
-0.003119733,-0.000911545,0.001158191,0.010803397,0.005976996,0.009313761,2.17E-05
-0.012522933,-0.010662246,0.004572695,0.008931197,0.010595993,0.003549936,0.004935879
-0.018130022,-0.026489188,0.003010339,4.12E-05,0.002295028,-0.016613627,0.002778872
0.000785727,-0.001554711,-0.009460288,0.002392412,0.00339431,0.0174969,-0.007405882
-0.001455156,-0.000534198,0.013994248,0.003672982,-0.012004068,-0.003606421,0.015152294
-0.008211321,-0.007126717,-0.00217975,0.004057239,0.00774697,0.003734907,-5.34E-05
-0.007089504,-0.012821924,0.003764867,-0.005163427,-0.007993494,0.010015874,0.001716949
-0.00185639,-0.009918611,0.001875612,-0.004600273,-0.003192433,0.00498928,0.000537939
0.008561134,0.012233907,-0.002071102,0.001634163,0.005373311,0.008928431,-0.000463356
-0.001725352,0.000395316,-0.004115364,-8.37E-05,0.017264746,-0.002420002,-0.005095076
0.000174448,-0.000206442,-0.000683362,-0.014995047,0.000384538,0.010379298,0.000305153
-0.009309389,-0.016126532,-0.014249692,0.017059086,-0.01483519,0.00836564,-0.011770099
-0.006854535,-0.002685932,-0.002686596,-0.007110748,0.006951574,-0.000538233,-0.002825788
0.008530977,0.009141237,0.01123712,0.001927174,-0.003441845,-0.030799872,0.009567744
0.021397534,0.02945974,0.005461075,-0.011231746,0.005440937,-0.021254792,0.007193659
-0.004674735,-0.004097918,-0.007004067,-0.003465127,-0.001872874,3.01E-05,-0.006150536
0.005962076,0.008523913,0.006689379,-0.000587665,-0.017610085,-0.02406825,0.006022339
-0.010319851,-0.013148203,-0.001733172,-0.009712681,0.000210174,-0.003580171,-0.002936985
0.002560532,-0.001521691,-0.001601009,-0.01018933,-0.016647295,0.006209938,-0.004876539
0.005577221,-0.004292635,0.005586855,-0.003958215,-0.006682415,0.029625785,0.004394242
-0.008244481,-0.017664988,-0.006060036,0.006178892,-0.010005264,-1.04E-05,-0.007024971
0.005598433,0.005785046,-0.000292624,0.00560667,-0.003047422,0.006825262,-0.001901881
0.020128681,0.025355872,0.003610614,-0.004879202,0.005088561,-0.000268011,0.004629513
0.008403439,0.003317514,0.00821219,-0.004679942,-0.000686408,-0.008554037,0.007892887
0.002982706,0.00812675,0.004543772,0.002248923,-0.018083408,0.010886562,0.007014659
-0.005490994,-0.005707161,0.002440071,-0.005624917,0.011945088,-0.009759929,0.002849261
0.008280052,0.003385078,-2.72E-05,0.012876094,0.018934031,0.001683415,-0.001127083
0.009205329,0.007608084,-0.009691678,6.21E-05,-0.005237884,-0.009821968,-0.012616514
-0.007685582,-0.014133974,-0.009585351,-0.002573973,0.007126566,0.001110787,-0.007064772
0.01102315,0.015389612,0.011075159,0.004129089,-0.002438122,0.010667094,0.01085899
-0.001762067,-0.014158575,-0.016374563,-0.002604824,0.010527665,-0.029770237,-0.021105915
-0.011799854,-0.011744623,-0.008912078,0.00818661,0.003868689,0.009244236,-0.009532051
-0.017663301,-0.027206515,0.009098823,0.000966071,0.013340228,0.002525089,0.008183684
-0.020661392,-0.032143454,0.005507509,-0.001487807,0.003353165,-0.00353239,0.006734582
0.003452363,0.002142981,0.009929899,0.006955604,0.001824835,0.019312613,0.010433826
0.002983903,-0.018041125,-0.000993501,-0.015785079,-0.00244037,-0.001365188,0.001362968
0.004360996,0.024348167,0.002477952,0.006792553,0.003852618,-0.007493772,0.003767995
0.009165176,0.003521252,0.003951028,0.000958006,0.01083634,-0.01420143,0.004083771
-0.001814452,-0.006078986,-0.000770535,-0.012158891,0.014937885,-0.0064157,-0.002215749
-0.008916895,-0.006688752,0,0.003356295,-0.007937587,0.004900712,0.001715504
0.003158055,0.007358179,-0.008531807,-0.006422698,0.001527287,-0.002352991,-0.008129366
-0.000811175,-0.003207793,0.005320309,0.006484971,-0.016081708,0.020833764,0.003230796
-0.029010362,-0.029079375,0.005252844,0.006219824,0.001091095,0.008637566,0.004749513
0.001045942,0.01313673,0.002746089,0.008493319,0.002826016,0.009657842,0.002987552
-0.001732999,0.000616234,-0.003037628,-0.001051174,-0.0012996,0.005409066,0.000376797
0.010664801,0.014070794,-0.007866656,0.004224935,-0.009771892,-0.000733834,-0.009028998
-0.007342985,-0.011021279,0.007139858,-0.002585766,0.002358871,0.000733834,0.00560076
0.009599847,0.013932076,0.001961324,0.002161985,-0.015150895,-0.003366301,-0.001374593
0.000752309,-0.009124244,0.001953867,0.010356386,-0.004103166,0.02709405,0.001518336
-0.001710927,-0.017170892,0.006738848,0.001493734,0.014415401,0.002239704,0.009626233
-0.014074205,-0.021476465,0.001195418,0.006232721,-0.014350341,0.000756949,0.000421707
0.026796301,0.034185642,-0.006088935,-0.003503423,-0.007147567,-0.000141263,-0.004712131
0.00907175,0.004435182,-0.01011237,-0.000311879,-0.010524176,0.003096564,-0.009405876
0.000499324,-0.002947523,0.002702038,0.006279131,0.004169485,-0.008579412,0.003739958
-0.001762778,-0.001125096,0.001245335,-0.003615109,0.001183979,0.004968032,0.00383743
-0.008311935,-0.009872997,-0.008365267,0.005441127,0.018068417,-0.006387531,-0.006519604
-0.002385345,-0.001039712,0.009648369,0.003108238,0.004069133,0.008267712,0.008083302
-0.004125632,0.003344866,0.000605875,0.000786819,0.010254423,-0.010958738,0.002359465
0.006936961,0.012650708,0.003812447,-0.005481311,0.006536246,0.002853968,0.004239372
0.005614599,0.007181569,0.004160241,0.002178628,-0.000789987,0.009293638,0.005969948
-0.007451731,-0.004864102,-0.002541081,-0.001643753,-0.000370343,0.016101691,-0.00111469
0.007375477,0.009518637,0.003933772,-0.006236029,0.00571729,-0.000764557,0.005352759
0.018981522,0.018937332,0.001103067,0.002795266,8.06E-05,0.001293024,0.001842024
0.003308182,0.000345675,0.000309215,-7.04E-05,0.005120749,0.000452749,0.00034825
0.013710674,0.006892349,0.000907953,-0.000705469,0.000527008,-0.00715537,0.001889869
-0.001762317,0.003118545,0.005872481,0.008115751,-0.000116702,0.002739486,0.006504105
0.000467847,-0.000467103,0.005223293,-0.002925123,-0.000822524,-0.014044013,0.004617093
-0.014144819,-0.017771653,0.001111394,0.002925123,0.005898202,0.00443533,0.000938291
0.001673987,0.002514921,0.000166426,-0.00390499,-0.003032753,0.010764889,-0.000246024
-0.002967171,-0.002336004,-0.006039711,-0.001200221,0.003102941,0.002851824,-0.003543299
-0.000541863,0.000630586,-0.006533454,-0.002588078,0.009030808,-0.001411539,-0.007114124
-0.015334242,-0.013793676,0.002479863,-0.000754101,-0.006000093,0.005771579,0.003129634
0.003385159,0.005102142,0.000314095,0.006542004,-0.001817932,-0.003744094,0.000836358
-0.002632233,0.005869189,0.001636226,0.002445169,-0.006889203,-0.004237337,0.002170233
-0.005018419,-0.00205747,0.005821145,-0.000210931,0.0072271,-0.000768199,0.007689248
-0.010022676,-0.012994738,0.000877378,-0.005058199,0.00854006,-0.005647622,0.001276663
-0.016352815,-0.011424367,0.001512909,0.000619793,-0.002510038,-0.003451558,0.001728556
0.008377147,0.013635297,-0.000579619,-0.009582364,-0.003543657,0.008718128,-0.000132468
0.002973784,-0.003685598,-0.007058458,-0.003430266,0.006200795,0.006408211,-0.006456104
0.000490908,-0.000452319,0.002931815,0.001794192,-0.000793654,-0.001030725,0.004885532
0.000337822,0.000318847,-0.00126833,0.001740822,-0.004175107,-0.000587976,-0.00117955
-0.008892808,-0.010613178,0.000338893,0.004349859,-0.000942971,-0.010106027,0.00190905
0.002579152,-0.008985757,-0.001498882,0.002507096,-0.000603675,0.008349146,-0.000372336
-0.002055927,-0.001052021,0.007664914,-0.003616683,0.001135849,-0.000959838,0.00665559
0.020540062,0.021505774,0.001188838,-0.00198563,-0.016924733,-0.002883746,0.000658571
-0.001044449,-0.001069833,0.005405879,-0.007906442,0.00331966,0.01128425,0.005464577
-0.001375091,0.002078187,-0.00258415,0.000222738,-0.000609434,0.004616743,-0.003931281
-0.0112629,-0.015372716,-0.006931187,0.003357327,0.014377036,0.005693576,-0.00707373
0.00075528,0.003928771,0.004661254,-0.00204863,0.001020695,0.001801416,0.004633519
-0.010576813,-0.012600164,-0.004161574,0.008707608,-0.001327236,-0.001628554,-0.004139678
0.001463135,-4.29E-05,0.001697635,0.00197514,0.015357486,-0.006271558,0.001469897
0.00834704,0.007448718,0.006565466,0.007139557,-0.000772285,-0.003136373,0.004831846
-0.001812055,-0.002915005,0.000308359,0.000122349,0.000633844,-0.010014109,-0.001933992
0.006550555,0.007937318,0.00453349,-0.006214975,-0.00023106,-0.010532871,0.004192327
0.003389073,0.004709975,-0.009461595,-0.012544074,1.95E-05,0.004776241,-0.011904631
-0.003391039,-0.002061613,0.007240695,-0.003033483,-0.015639443,-0.030258143,0.010212621
0.00766897,0.016470901,-0.002837325,-0.006821326,0.002711191,0.023549271,-0.002322964
-0.004709574,-0.005315773,0.003618298,0.002664166,-0.000238421,0.002032892,0.005003599
-0.000677973,0.003163933,-0.001573677,0.008331205,0.004861311,0.003444948,0.001752911
-0.000444879,-0.005897875,-0.00016564,-0.005304477,0.004840777,0.006612926,0.000488052
-0.006630858,-0.013529857,-0.007239408,0.010999643,0.002695431,0.000246141,-0.004860939
0.007892386,0.011084069,0.001297463,-0.00685502,-0.000102457,0.000278059,0.000288079
-0.005365989,-0.009387906,-0.004158768,0.001650384,-0.002813374,0.008266548,-0.004538026
0.000268935,-0.001126766,-0.001879117,-0.003117701,-0.00288844,0.000301577,6.09E-05
0.0107911,0.015707886,-0.018961411,0.009893764,0.016747319,0.00848892,-0.020201982
0.001176391,-0.000133085,-0.004230922,0.000413433,0.007947442,-0.003020687,-0.002863206
-0.00157549,-0.005583704,0.004591896,0.003423009,0.007051292,0.004754693,0.007163332
0.009218904,0.013814227,-0.008473705,-0.004394333,0.003081633,-0.005911793,-0.009732664
0.007346249,0.002110358,0.000843859,-0.000512533,0.00874182,0.000875836,1.56E-05
-0.009288042,-0.011610233,-0.004575827,0.002895009,0.008636843,-0.004836969,-0.005572092
-0.005423794,-0.004645238,0.011278831,-0.005052587,0.003713795,-0.002283998,0.011465412
-0.015583557,-0.01617362,0.000969089,-0.006417594,0.000995776,0.003366217,0.002755585
0.001451212,0.002137868,-0.000569867,-0.007596263,-0.009106303,0.012329504,-0.00163796
-0.001139955,-0.000391283,0.005495562,-0.000248564,0.002753779,0.003806107,0.006684782
0.004714303,0.006647238,0.003703244,0.000742515,0.001956615,-0.003322454,0.004336356
-0.004152803,-0.003208081,-0.003036271,-0.006955693,-0.002605197,-0.000478547,-6.14E-05
0.006483497,0.010231844,0.010496893,-0.005862398,-0.008027947,0.00512258,0.008495518
-0.00106351,0.002840495,0.004789938,-0.00455916,-0.002305058,0.002513166,0.004988198
0.005785804,0.004182759,0.003512821,0.009918128,0.012847319,0.007597997,0.002474731
0.001002267,-0.00625379,0.003548649,-6.03E-05,0.00175898,0.002454055,0.002945555
0.004397789,0.001763707,-0.002248485,0.003651117,0.00810537,-0.00230761,-0.00199459
0.001848813,0.003435638,0.00443981,0.004284241,-0.003581286,-0.001437727,0.004776344
-0.001869693,-0.000221685,0.001745283,0.000571243,0.006173308,0.011196678,0.001050541
0.000268007,-0.001691524,0.000894571,0.007769022,2.08E-05,0.015660083,5.00E-05
0.001985477,0.005015731,-0.002481758,0.005629959,0.006689135,-0.007087665,-0.001691328
-0.012386838,-0.022765548,0.001104804,-0.003521299,0.001464122,-0.002375412,0.003314912
-0.000132452,-0.004609433,-0.00180823,0.003277882,-0.006606096,0.012703299,-0.000544231
0.004219522,0.006591005,0.000627895,-0.000355643,0.004715181,-0.008850506,-0.000779415
0.009570749,0.009924952,-0.000509549,0.006987816,0.002175058,0.0049649,-0.001535626
0.001794053,0.003504157,0.003962944,0.001157219,-0.003678643,-0.008442319,0.005023279
-0.001489258,-0.005834846,-0.007231982,-0.003646112,-0.006230861,-0.036362148,-0.009644357
-0.005668401,-0.009292533,0.003218069,0.002047624,-0.007158746,-0.007533444,0.003639443
0.00168957,0.008953033,-0.001155412,0.000814947,4.28E-05,-0.011590969,0.000881512
-0.00223068,0.002071977,-0.003613183,0.000565382,0.0004053,-0.024080224,-0.00598045
0.010170646,0.01340198,0.002565065,0.006481933,-0.000124038,0.009131011,-0.000710387
0.001448253,0.000359643,0.005902876,0.000638474,0.022727738,-0.022484586,0.00745652
0.012703733,0.017218992,0.001451202,-0.003330649,-0.000791451,-0.014066767,0.001294822
0.010186123,0.009908499,0.00634116,-0.003814651,-0.002286198,0.039049967,0.004879238
0.023852106,0.02996849,0.000796046,0.000162529,-0.001971026,-0.020521848,-0.000477403
0.002404877,0.00744876,-0.006214968,-0.004474051,-0.01944473,0.026100771,-0.00804561
-0.000893128,-0.001757731,-0.006825323,0.00107889,-0.001730676,-0.003745546,-0.00579324
0.009272211,0.013115954,0.008999671,-0.00040408,-0.002733367,0.01003472,0.007801962
-0.007412617,-0.009588729,-0.015474081,-0.001760754,-0.009737309,0.0063285,-0.016300884
0.01725203,0.015853167,0.009827158,-0.001670948,-0.009113956,-0.003828951,0.008539268
-0.001524101,0.000106527,-0.002453169,0.005645524,0.009910945,0.014506232,-0.002550088
-0.001117769,-0.001532563,-0.00166031,0.002728231,-0.008556626,0.006682687,-0.002789812
-0.013528058,-0.015445544,-0.002860408,-0.00944646,0.005670581,0.047125266,-0.001725372
0.00308346,0.001570476,-0.019907669,-0.014506143,-0.014532291,0.026970435,-0.020877821
0.013681345,0.015653986,-0.006936075,0.004511921,-0.004955593,0.004429029,-0.011517103
-0.001375992,-0.00536385,-0.013572632,-0.009974622,0.003540303,-0.008588304,-0.016605025
0.000576896,0.001705986,-0.000360335,0.001456833,-0.006436627,0.005220834,0.00157764
-0.007410162,-0.010909757,-0.010688112,-0.000419675,-0.003781945,-0.005932715,-0.008133321
0.009143797,0.011108221,-0.001518957,-0.003599284,-0.019153124,0.020268126,0.000144957
0.005701507,0.00795952,0.016196602,-0.021440032,-0.012834489,0.004250445,0.012801813
0.002615059,-0.00032407,0.001175104,-0.007803919,0.014302252,0.011317895,0.009101116
-0.002282446,-0.002512337,0.013033254,-0.014388174,0.011590403,0.005620991,0.019385361
-0.004363112,-0.001541995,-0.00928108,0.004134992,-0.019132314,-0.030005765,-0.007326078
0.004631355,0.006059716,0.013071103,0.004144557,0.002372388,0.021579106,0.012228326
-0.005162328,-0.015580207,0.007616369,-0.028728635,-0.004131082,-0.003194084,0.007028685
-0.009993817,-0.015344852,0.000745315,-0.002535554,0.003987186,0.00070021,-0.001502722
0.00106825,0.003461762,0.011105348,0.018292237,-0.010386925,0.003269055,0.011868342
-0.006195763,-0.012517255,-0.001850498,-0.006872693,0.00532488,0.002882776,-0.001386316
0.009690496,0.012597215,0.012942045,0.016656239,0.002041505,-0.001381959,0.00621081
0.008224699,0.012603963,0.011282161,0.004290622,0.000793781,-0.007800899,0.011663102
0.013566625,0.012781201,-0.001397139,0.003029908,0.013567543,0.012178776,-0.000118934
0.009915612,0.008980096,0.001012947,-0.00475021,-0.003029284,0.007432284,-0.002833812
0.007936085,0.007451224,0.005775451,-0.003963246,-0.001328605,0.004148268,0.005684325
0.008447604,0.004631792,0.003992128,0.006064741,-0.00684548,0.0032337,0.003768396
4.08E-05,-0.001586011,0.001107936,0.008042955,0.016164132,0.009367721,0.000349484
-0.003540282,-0.005246067,0.002262725,0.001498752,0.012653677,0.001856587,0.003115344
-0.002862215,-0.004997763,6.59E-05,0.012747271,-0.004958986,0.000847276,0.00069643
0.008730727,0.003574815,-0.000153291,-0.00897628,0.012411873,-0.006839934,-0.000701336
0.003078513,-0.0042247,0.002302001,-0.005254248,-0.003426557,-0.022756927,0.000529726
-0.018373166,-0.023897649,-0.001023024,0.013110213,-0.002944207,-0.008951896,0.000240246
0.004924813,0.00764003,0.000737476,0.001834948,-0.006312009,0.006594501,0.000735089
0.003475484,0.002846047,0.002267971,0.002453046,-0.001956282,-0.015792162,0.005120799
0.005822146,0.005318037,-0.000118167,0.00667909,-0.004197928,-0.020327555,-0.001502249
-0.017139317,-0.01899108,0.00187941,0.002439827,0.008223336,0.003836782,0.00196515
0.008632139,0.008828337,0.005125956,-0.002471592,0.002674072,0.022940913,0.005223213
0.014552102,0.016723667,0.000440104,0.003685509,0.005441255,0.023620557,0.002859972
0.000651783,-0.002931619,-0.000166139,0.002847294,0.003409645,0.00077943,-0.001150748
0.001114468,-0.000449429,0.000718801,0.002641387,0.002803733,0.012346953,0.002802029
0.004247441,0.001233247,2.75E-05,0.005554117,-0.012125168,-0.002550545,-0.002545655
0.002608873,-0.000309221,-0.002889481,-0.00186935,-0.011321956,0.000573149,-0.006852732
0.007973642,0.012703812,0.005763365,-0.002646632,-0.006646155,-0.005013963,0.006364115
0.002756403,0.002484431,0.001847891,0.010701788,-0.001013207,-0.015865322,0.00375766
-0.006226417,0.000917788,-0.000699193,-0.003111152,0.003739524,-0.002413118,-0.001162496
-0.003599165,-0.005798274,0.003273389,0.00020058,0.019270298,-0.030652203,0.001663737
-0.002765433,-0.002957063,-0.005937255,-0.000292712,-0.00206255,0.000126745,-0.007282994
0.005998144,0.007119959,-0.002876563,-0.000854854,0.011179974,0.016549564,-0.000237857
-0.007260238,-0.010722773,-0.015172496,-0.000118994,-0.004476665,0.001782637,-0.016486095
-0.006520259,0.005022206,0.003597551,-0.009903669,-0.000701371,-0.006417907,0.004525463
0.006617432,0.006441681,-0.018093131,0.012797158,-0.026186749,-0.01722111,-0.016346465
-0.007269879,-0.011928444,-0.005802985,-0.003784908,0.012200888,0.018448725,-0.006362811
-0.005616564,-0.00540727,-0.006538473,-0.005562869,-0.009586565,-0.014396446,-0.008525252
-0.010427898,-0.011731154,0.016732057,0.009457529,0.017094361,0.008862919,0.020148061
-5.99E-05,-0.006045595,0.023981782,-0.010539054,0.007111111,0.020477967,0.023731392
-0.005157307,-0.011656805,0.001497909,-0.021616371,0.001874286,-0.004954006,0.004559676
0.020498057,0.02010591,0.008647798,-0.004517445,-0.02364085,0.002805012,0.003803157
0.014926933,0.012729802,0.003597753,-0.00591589,0.001646021,0.010489531,0.001744895
0.007575854,-1.58E-05,0.000335049,-0.025242813,-0.009051868,-0.00247168,-0.000139287
0.012097617,0.016555616,0.001302519,-0.018891324,-0.00272069,0.017015567,0.003304044
0.004063335,0.001765725,-0.000857809,0.02383099,-0.00956637,0.00154257,0.00086138
0.000265393,-0.004056444,-0.003062635,0.000734115,-0.015639833,-0.010706292,-0.004900607
-0.004710591,-0.001002111,-0.008937074,0.02023427,-0.003741359,0.00386445,-0.010364289
0.002728521,0.001631636,-0.018198523,0.012184972,0.010849097,-0.006604734,-0.018787261
-0.00317628,0.002785585,-0.007456171,0.00479653,0.012380014,-0.012735353,-0.008933269
0.022692621,0.021070066,0.012179978,0.003254672,0.012549923,0.019586176,0.011562716
-0.001618337,-0.011640437,0.018221311,0.00177921,-0.003203956,-0.009897942,0.017730232
0.009992934,0.011649235,-0.009566568,0.003561012,0.000670479,0.008185948,-0.008439403
-0.003562194,-0.012588099,-0.005457045,-0.013127146,0.017989336,0.00358763,-0.008126593
-0.002732239,0.00262302,-0.001540796,0.002911597,-0.011510826,-0.003350811,-0.002581895
-0.001944342,-0.005188595,-0.010649981,-0.022942874,0.00441302,0.018356843,-0.005830024
-0.00715689,-0.010583581,-0.006122997,-0.007924213,0.004913973,-0.003697653,-0.009290915
-0.002192629,0.00346847,0.01095891,0.008340199,-0.009994845,0.00508992,0.013334893
0.000682757,-0.002397501,0.000208983,0.023116107,0.008304641,-0.000982444,0.00154875
0.013819974,0.015349617,0.002227007,-0.010530198,0.006493307,0.032711287,0.004720492
0.018363476,0.029050539,0.014685747,4.31E-05,0.003535514,0.010735168,0.015154358
0.013613842,0.01337797,-0.007968125,0.006252886,0.004442884,0.000646556,-0.005506737
0.014210762,0.008059977,0.000345108,-0.023780263,0.00785661,0.001538347,0.002565159
0.009987416,0.01096786,-0.016625647,0.017121229,-0.004277807,-0.000622708,-0.013478269
0.019705451,0.015876356,-0.011327365,0.007891803,0.009834695,-0.005946909,-0.013587496
-0.000999443,0.01033605,0.013030615,0.005368548,-0.010211333,0.002575862,0.009489534
0.030639647,0.029379389,-0.014568614,0.005235658,-0.015260106,0.011619616,-0.013077094
0.005765774,0.02914065,0.011359101,0.016173392,0.008918975,-0.009557413,0.012879177
0.042243083,0.039235673,0.017435915,0.010143033,0.016621042,-0.006698078,0.014336212
0.013085788,0.003726709,0.000374652,0.005312035,0.006958566,0.003124482,-0.004164697
0.027733337,0.047268101,0.01191648,0.00286002,0.013279496,0.014190487,0.010238806
-0.05582603,-0.042391797,-0.003393529,-0.005970447,0.002389454,0.013760841,-0.003424004
0.028895394,0.041533885,-0.005348572,0.002101551,-0.004128156,-0.000425451,-0.004256249
-0.004863157,-0.006338753,0.007840375,-0.002249839,0.002195733,0.009872102,0.010618932
0.004239494,-0.001582432,-0.000370548,-0.00902661,-0.010755162,0.005514427,-2.90E-05
0.0051762,0.003998471,0.006152746,0.004899525,-0.003616898,-0.003481202,0.009598319
0.022795195,0.015528503,0.002610046,0.013072943,-0.000910765,0.004286221,0.004066455
0.01298884,0.011009492,0.001565423,-0.001715723,0.002856474,0.009876314,0.001596253
-0.001143737,-0.011331798,0.00975908,0.000861143,0.005076935,-0.002073083,0.006416424
0.01656672,-0.003575946,-0.000557096,-0.001820784,0.003467677,0.001659924,-0.001477063
0.0060452,-0.001751209,-0.00449665,-0.002379738,-0.003482669,-0.014028726,-0.002960688
-0.030792083,-0.003562822,0.008562617,-0.001175156,-0.006438589,-0.009572083,0.006106289
-0.02001018,-0.026676546,-0.004672814,-0.001604715,0.000289506,0.006500263,-0.004548937
0.033089164,0.019364993,-0.005866089,0.001456808,-0.008725133,-0.010586247,-0.004398161
0.027309916,0.029007573,0.002142821,0.006628433,0.004396241,-0.009003291,0.001195361
0.003292329,-0.002060879,-0.015500206,-0.002399028,0.010605604,0.014496586,-0.014275342
-0.000694998,-0.005407159,0.007750684,0.00597304,0.001780645,0.00631211,0.0039367
0.021518551,0.026901704,-0.018665293,0.005385486,0.002357034,0.010516117,-0.017106871
0.035186182,0.044912025,-0.001560981,0.002066963,-0.000266327,0.007571361,-0.001919499
0.000276635,0.012711355,0.01462596,-0.000441841,0.004983068,0.007446256,0.012522721
0.006693456,-0.004691409,-0.008186996,-0.000866979,-0.003168206,-0.00151034,-0.006093213
-0.024147881,-0.012844862,0.012769884,-0.007449182,0.002580933,-0.000109009,0.01344289
-0.002445407,-0.012319297,-0.00716456,0.00436113,-0.007447471,0.000161752,-0.00332574
-0.017221713,-0.003501295,0.012643636,0.006037317,-0.009656731,-0.00195684,0.012085116
0.001851618,0.006239059,-0.00650255,-0.007113158,-0.011194069,0.000805423,-0.004884498
-0.003984063,-0.010447925,0.009345344,-0.005124657,-0.001201066,-0.011780508,0.008972345
0.03477096,0.021645751,-0.000640663,-0.025574122,-0.001696107,-0.000936179,-0.001747173
0.011929323,0.004268078,-0.005807278,0.002781514,-0.009415724,0.013888698,-0.006158383
-0.080175423,-0.068344577,-0.016378906,0.00586833,-0.007519102,0.01122855,-0.01466595
0.018031135,0.020724658,-0.00227761,-0.003035187,0.003366874,0.00266607,-0.00238026
0.046357942,0.033594619,0.001945699,0.009376458,0.001060453,-0.008337259,0.002365704
0.005919661,0.008670309,0.014775142,0.004915823,0.005289219,-0.001835846,0.012162397
0.002515271,-0.003048961,-0.011198796,0.015612518,-0.002008734,0.003777513,-0.008834639
0.009329912,0.021682919,-0.004394174,0.002461979,0.009103889,-0.027235345,-0.003973278
