jobname,money,company_name,p_bot,industry,job_bt
高级设计师/视觉主管-天猫电商,12k-20k,轩凝科贸,"12k-20k,经验3-5年,本科",电子商务 / 不需要融资,"
职位描述：

岗位职责：
1.天猫京东各渠道店铺的视觉策划及更新；2.产品的视觉策划以及平面拍摄； 3.新媒体物料制作或监督指导，如短视频；4.参与风格研究、设计流行趋势的分析；5.参与产品营销方案、视觉营销的分析；6.持续关注设计趋势，分享设计经验.推动提高团队的设计水准。

任职要求：1、3年以上视觉工作经验，最好以电商经验为主； 2、有独立完成大型活动设计（如双11，618等）的能力和相关作品；3、性格好，能承受较大工作压力，做事认真负责； 4、热爱生活，热爱设计，有良好的审美，对设计潮流把握准确，思路开阔，5、具备电商运营经验及熟悉产品UI设计者优先6、具备优秀的沟通能力，与团队合作能力。7、熟练使用设计工具，photoshop，AI，有C4D以及其他3D软件技能加分！；8、有优秀的插画手绘能力者可加分！

年终年中都有奖金福利，能力优秀者，待遇不是问题，欢迎强者的加入。

我司主营创意家居、办公出行、个人护理等相关产品，是业内多个国际品牌的中国独家代理商。同时拥有家居生活类品牌EPC、创意设计类品牌COZICROO、差旅服务类品牌travellight等。入驻的渠道包括天猫、京东、亚马逊（海内外）。
我司重视产品研发，原创自主开发的产品获得数十项国家专利，欢迎对产品或者品牌设计富有热情的同道者加入团队。

团队成员年轻有活力，工作氛围愉快，扁平化管理。团队每个月都有相互学习的交流小会，帮助不同岗位的成员去学习提升。

公司提供免费的茶饮，坐落于繁华的商圈以及地铁周边。

有意向的小伙伴们，请先投递简历，我们会在72小时内给予答复安排面试，感谢您的理解~

"
视觉设计师,12k-18k,幸福互动,"12k-18k,经验3-5年,本科","移动互联网,游戏 / 不需要融资","
职位描述：

岗位职责：
1、根据产品的定位，着重网站品牌方面的运营设计，包含网页设计，线上活动专题，广告图，周边，吉祥物的设计和创意；
2、负责公司宣传图册\企业内刊的排版设计，以及产品周边物料包装等印制品的创意；
3、梳理设计框架，打磨设计细节，完善设计规范；能够独立承接设计项目，主导设定整体视觉风格与创意产出。
任职要求：
1.美术艺术院校设计相关专业，3年以上平面设计工作或品牌设计经验，有插画设计功底更佳；
2.能够高效率独立完成设计工作，熟悉印刷工艺、材料及相关流程，具有优秀案例者优先；
3.精通Photoshop、Illustrator 、Sketch、In design等流行设计软件。
4、 有扎实的美术功底、良好的创意思维和理解能力。 善于与人沟通配合和拥有高度的责任感，能够承受压力，有创新精神，保证工作质量；
5、 应聘时请务必提供个人作品，有其它软件技能\手绘功底加分项优先考虑。

"
高级视觉设计师,10k-20k,来电科技,"10k-20k,经验3-5年,本科","移动互联网,O2O / A轮","
职位描述：

岗位职责：
1、参与创意策略的研讨和制定，负责品牌平面设计；
2、根据公司策划思路和营销概念能­独立完成个案，充分理解创意意图并准确体现于创意设计中；
3、负责执行品牌运营活动的设计工作，提供平面、H5等线上线下物料等设计，并指导供应商高质量完成执行工作;
4、负责进行流行趋势分析，VI设计的研究等，并在团队中进行分享；
任职资格：
1、本科或以上学历，艺术设计、创意设计等相关专业；熟练操作相关设计软件（PS,AI），熟悉AE,C4D等软件者最佳；
2、有3年以上平面设计经验、有手绘功底，有完整的个人作品，投递简历时需附上个人作品；
3、有灵活的与时俱进的设计思维，丰富想象力和创新能力，对自己作品有高度要求；
4、善于沟通，责任心强，注重细节，具有良好团队合作和视觉表现能力。

"
大数据、机器学习系统架构师,30k-40k,超对称,"30k-40k,经验3-5年,硕士","移动互联网,企业服务 / A轮","
职位描述：

岗位要求：
根据公司海量数据处理的需求，从架构层面设计并完善现有的大数据、机器学习平台，并带领团队进行平台架构的迭代升级和优化
 
应聘要求：
1、211、985硕士以上学历，计算机、物理、数学、统计、电子等理工科专业；
2、5年以上互联网公司相关工作经验，3年以上大数据、机器学习系统分析、架构设计、开发经验；
3、精通大数据生态圈的技术，包括但不限于MapReduce、Spark、Hadoop、Kafka、Mongodb、Redis、Flume、Storm、Hbase、Hive，具备源码级问题解决和集群优化改造能力；
4、熟悉常见的机器学习算法，熟悉常用的机器学习工具，包括但不限于Tensorflow、Sklearn、Caffe等，有实际分析模型开发、训练经验；
5、熟悉常用编程语言，包括Java、Python、Scala等；
6、具有很强的技术研发和创新能力，能有效把握技术发展方向，有较强的执行能力、学习能力、沟通能力、适应能力，责任心强；
7、有创业热情，期望与创业公司共同成长。 

"
高级创意视觉设计师,15k-25k,START,"15k-25k,经验3-5年,本科","移动互联网,O2O / C轮","
职位描述：

岗位职责：
负责START品牌VI设计、延展及周边设计；
设计管理及规范落实，通过标准化管理维护品牌形象；
配合市场营销及运营策略，设计相关车载物；
负责业务所需的品牌活动、营销创意、线上线下活动等相关的视觉策划与设计把关；
影响团队，提升团队整体专业技能
岗位要求：
本科以上学历，至少3年以上品牌设计、工业设计相关的工作经历；
洞察用户、思维活跃、能够从业务出发设计、发展及发现品牌策略；
熟悉品牌文化调性，具备丰富的平面设计和广告创意能力；
具有优秀的美术功底、高品位的美感和创造力；
能独立担当设计工作，能适应高强度工作，并保持乐观精神，分享设计经验，能有效地带动团队
对共享、互联网产品流程、数字媒体自营销有深入理解
具有较好的中英文水平，从事过品牌咨询类设计流程者优先
喜欢汽车，对汽车有感觉的，绝对优先
不甘于平庸，想找到一个志同道合的团队干出一片天地的优先！

"
反欺诈机器学习专家,20k-35k,Trusfort芯盾时代,"20k-35k,经验5-10年,本科","移动互联网,信息安全 / B轮","
职位描述：

工作职责：
1、负责金融、互联网行业多种场景下，数据特征分析与数据建模，挖掘欺诈行为特征，并制定数据分析和挖掘算法解决方案；
2、能利用常见统计分析算法处理数据，结合数据挖掘方法、机器学习及深度学习等方法，能创新性的运用算法原理和方法，解决产品中的实际问题，建立高效可用的反欺诈识别模型；
3、协同策略业务和运营团队，提出业务优化策略，优化产品性能方案，推进业务在实际场景的应用，探索业务机会点；主动获取各方反馈并持续完善产品，提升客户满意度。
任职要求：
1、硕士以上学历，数学，统计学，计算机、金融等相关专业，较好数学或统计学教育背景优先考虑； 数据分析挖掘算法开发相关经验5年及以上；
2、对机器学习、深度学习、迁移学习、强化学习、复杂网络、异常检测其中之一理解透彻，熟练运用机器学习算法，有半监督、无监督模型的项目经验；具有较强的数据建模，数据分析与挖掘能力；
3、熟练掌握python，scala，R，java，matlab等开发语言；
4、有大数据分布式处理经验优先，如：Hadoop、Spark、Flink等框架经验；熟悉常用机器学习库，如：Sklearn等；
5、具备较强的自我学习能力，有清晰逻辑思维，敏锐洞察力，良好的分析和解决问题能力，沟通协调能力；
6、具有反欺诈等风险识别工作经验者优先；具有深度学习研究经验者优先。
7、英语能力良好

"
视觉设计师,6k-10k,同桌,"6k-10k,经验1年以下,本科",移动互联网 / A轮,"
职位描述：

岗位要求：
工作经验：优秀在校生（实习保证每周3天以上）、应届毕业生、 1年左右
1、熟悉动画设计，美术、动画相关专业，热爱绘画；
2、具备优秀的绘画功底、艺术修养及动画创意，熟练掌握运动规律、人物设计、场景设计、道具设计、动态效果等相关设计和制作；
3、熟练操作PS、AE、Sketch、AI等软件，灵活运用软件制作各种动态特效；
4、有成功或优秀案例优先。
5、有良好沟通能力，工作主动积极，较强的责任心和团队合作精神。

"
资深视觉设计师,15k-25k,大V店,"15k-25k,经验5-10年,本科","移动互联网,电子商务 / C轮","
职位描述：

岗位职责: 
1、 负责公司所有产品的视觉效果，对设计需求提供优质的设计方案，并对最终结果进行审核；2、 参与设计体验、设计流程的制定，建立高效、通用性强的设计语言与设计规范；

任职资格:1、 统招本科及以上学历，3 年及以上设计经验，设计、美术专业优先考虑，有优质电商平台内容设计背景的优先考虑；2、 精通各种视觉效果的呈现，熟练使用 Photoshop、Ai 等常用设计软件；3、 投递简历后请附带个人作品（作品原件或者链接均可），一定要附作品哦；

"
资深视觉设计师,20k-40k,小鹏汽车,"20k-40k,经验10年以上,不限","移动互联网,硬件 / A轮","
职位描述：


岗位职责
1. 负责小鹏官网、电商、海外以及各种用户可见的内容的产品界面视觉设计
2. 制定视觉规范，构建产品视觉识别体系；
3. 把握产品的视觉风格，对内对外传递符合产品定位的设计理念；
4. 负责参与设计体验、流程的制定和规则、参与分享设计经验；
5. 了解目前的用户界面设计风格和潮流，能给出符合潮流的视觉设计。
6. 能很好的跟交互、前端工程师等一起协作，设计方案产出到设计还原度跟进，确保用户体验。
 
岗位要求
1. 设计类专业本科以上学历，5年以上互联网产品视觉设计经验（请携带相应作品及案例介绍材料）；
2. 有出色的设计表达能力，能迅速有效的将想法表现为设计方案
3. 能独立完成符合趋势的规范设计需求，具备较强设计展现能力，以及界面设计的执行能力
4. 了解产品设计流行趋势，熟悉PC、Android与iOS平台设计规范
5. 对用户界面设计相关工作有浓厚兴趣，富于创新精神，善于沟通。

"
机器学习科学家（可兼职）（北京）,20k-40k,GFT,"20k-40k,经验不限,博士","金融,数据服务 / A轮","
职位描述：

We are looking for Ph.D. level or MS with exceptionally strong ML experience data scientist to participate in building the Master Machine Learning Algorithm and Platform for financial research.
The candidate's BS, BA, MA, MS, PhD should be among computer science, statistics, math, operation research, economics, finance, physics, psychology.
Experience in any one or preferably more of the following models and their optimization algorithms is required :
* Graphical Models, e.g.,    * Conditional Random Fields    * Bayesian Networks* Genetic Algorithm* First order and Propositional Rule Based Systems, e.g.,     * Tractable Markov Logic    * Prolog    * Lifted Inverse Deduction Algorithms* Recurrent Nets, e.g.,     * LSTM* Natural language processing, e.g.     * Auto text generation     * Auto Text Summary * Reinforcement Learning* Decision Trees (ensambles)* Instance Based Learning    * SVM    * k-nearest neighbor    * Amazon Netflix Recommendation system* Times Series Analysis, e.g.,     * Co-integration    * VAR* Ux design and Psychology
Familiarity of popular ML platforms and packages such as tensorflow, azure, scikit is desired but not required.
The candidate needs to regularly search, read, evaluate top research papers as well as open source projects, and set up and execute plans to integrate their methods and source code into our research process and platform.
Total Compensation Range: 150k-500k RMB + Stock Options per year.
Do you want to be the one armed with AI to beat and replace other analysts and traders instead of holding jobs to be replaced by robots? Please send us your resume!

"
机器学习系统研发工程师,20k-30k,NovuMind Inc.,"20k-30k,经验1-3年,硕士",其他 / B轮,"
职位描述：

职位要求：
1.对机器学习系统，分布式计算有浓厚兴趣，能自我驱动
2.熟练掌握C/C++， 较好的算法系统设计和编码实现能力
3.较强的学习能力，热衷于尝试新算法，架构
加分技能：
1.具有ACM-ICPC程序设计竞赛参赛、获奖经历
2.具有分布式计算，或大数据分析的系统开发经验
3.具有Caffe, Mxnet,Tensorflow等开源工具的开发经验 
4.具有MPI，或机器学习系统及自动化的开发经验

"
视觉设计师,10k-15k,智驿信息,"10k-15k,经验1-3年,大专","生活服务,移动互联网 / 不需要融资","
职位描述：

岗位职责：
1、负责公司整体设计工作，包括产品UI、平面视觉、视频剪辑及动画特效等。对输出的成果负责。 2、了解产品和用户行为，在交互体验方面提出自己的建议，提升产品的用户体验。 3、与产品与技术团队紧密配合，完成产品设计、开发与上线。 4、负责公司产品、栏目和呈现页面的设计更新迭代，给出具体的规划方案。 5、与编辑、策划高度合作，参与美术设计体验、交互的把控，给出专业建议。 6、为公司品牌、产品、平台提供极佳的视觉及用户体验。
7、领导安排的其他工作内容。
任职要求：
1、三年以上相关工作经验。  2、全日制学历，艺术设计或相关专业。 3、对UI设计、视觉设计、交互设计均有深刻理解与见解。 
4、有成功案例作品，有较强的沟通协调能力。  5、性格乐观开朗，工作态度认真，抗压力强。 6、熟练使用photoshop、AI、ID、AE等主流设计软件。

7、有视频剪辑、手绘能力、平面设计工作经验优先。 
面试请带作品。   

"
