address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
富力城商圈,敦化南路100号（原太原市油脂厂旧址 ）,龙湾情怀,8500,133m²,3室(1),住宅,售罄,63
南站机场商圈,龙城大街与唐槐路交叉口,龙城天悦,11000,152~190m²,3室(4),住宅,在售,62
南站机场商圈,长风东街与太行路交叉口东南角,泰古城,7700,91~159m²,3室(4)/2室(2),住宅,售罄,66
下元商圈,迎泽西大街与前进路交叉口往北800米,天泰·玉泽园,8400,115~133m²,3室(2),住宅,售罄,70
柳巷商圈,迎泽大街青年路11号,湖滨晋庭,16000,259m²,3室(1),住宅,售罄,388
长风亲贤商圈,南内环西街78号（千峰南路与南内环西街交汇处西南角）,润景·园著,13000,138~408m²,5室(2)/3室(3),住宅,在售,110
长风亲贤商圈,千峰南路135号,公园伍号,12000,238m²,5室(1),住宅,在售,134
下元商圈,南内环街与晋祠路交叉口往北200米,中国铁建·万科紫郡,15000,126~162m²,4室(2)/3室(2),住宅,在售,189
经济开发区商圈,大运路与昌盛东街交汇处西南角,坤泽10里城,7000,132~146m²,3室(2),住宅,售罄,92
太钢商圈,滨河东路森林公园往北50米,滨河·果岭,8500,150~162m²,3室(2),住宅,在售,45
龙城大街商圈,滨河东路和龙城交汇处向南500米,坤杰·拉菲香榭,15000,204~330m²,4室(4),住宅,在售,285
富力城商圈,敦化南路100号（原太原市油脂厂旧址 ）,龙湾情怀,8500,133m²,3室(1),住宅,售罄,63
柳巷商圈,迎泽大街青年路11号,湖滨晋庭,16000,259m²,3室(1),住宅,售罄,388
火车站商圈,迎泽街东，原华北广电学院旧址,万科紫院,13500,147~217m²,4室(2)/3室(1),住宅,在售,183
万达商圈,解放北路与北中环交汇处往南200米,富力华庭,13500,86~291m²,5室(2)/4室(3)/3室(1)/2室(1),住宅,在售,98
富力城商圈,东中环和大东关街交接处,宜佳上东城,7800,91m²,2室(1),住宅,售罄,53
南站机场商圈,南中环太榆路交汇处东北角,太原万科城,13000,45~170m²,4室(1)/1室(2),住宅,在售,63
长风亲贤商圈,长风西街与千峰南路交汇处西北角往北500米,融创长风壹號,13000,69~138m²,3室(2)/2室(1),住宅,在售,74
南站机场商圈,经济技术开发区庆云街富士康南一号门对面,城南都市嘉园,9000,95~144m²,3室(3)/2室(1),住宅,售罄,70
太钢商圈,大同路五十五中旁,林溪森园,7100,60~136m²,3室(3)/1室(1),住宅,在售,42
龙城大街商圈,平阳南路红寺村对面,香檀一号,16000,260~280m²,5室(2),住宅,在售,251
龙城大街商圈,龙城大街与平阳南路交汇处往南500米,保利香槟国际,11000,89~146m²,3室(2)/2室(1),住宅,售罄,88
南站机场商圈,经济技术开发区唐明路1号（大运路东与庆云街南交叉口）,海棠家园,6800,74~114m²,3室(6)/2室(5),住宅,售罄,50
南站机场商圈,长风东街与太行路交叉口东南角,泰古城,7700,91~159m²,3室(4)/2室(2),住宅,售罄,66
下元商圈,迎泽西大街与前进路交叉口往北800米,天泰·玉泽园,8400,115~133m²,3室(2),住宅,售罄,70
东山商圈,东峰路86号（长风东街收费站东南约1.5公里）,绿地山鼎庄园,12500,140~180m²,4室(2),住宅,在售,168
万达商圈,胜利街460号，胜利街解放路交汇处西400米路南,尧阳美郡,7500,81~125m²,3室(1)/2室(3),住宅,售罄,56
万达商圈,龙潭湖东门,龙湖翡翠,10500,99m²,2室(1),商业类,售罄,108
太钢商圈,新兰路62号,荣兴天顺,价格待定,,,住宅,售罄,54
南站机场商圈,龙城大街与唐槐路交叉口,龙城天悦,13000,55m²,1室(1),商业类,在售,55
榆次区,汇通路与顺城西街交汇处西南角（榆次区人民医院西侧）,保利·壹号公馆,6400,139~141m²,3室(2),住宅,在售,50
万达商圈,龙潭湖东门,龙湖翡翠,10500,99m²,2室(1),商业类,售罄,108
太钢商圈,新兰路62号,荣兴天顺,价格待定,,,住宅,售罄,54
长风亲贤商圈,长风街与新晋祠路交叉口西北角往北300米,中国铁建·融创学府壹號院,19000,158~212m²,4室(2)/3室(2),住宅,在售,284
龙城大街商圈,晋阳街与坞城西路交汇处南200米,太原恒大御府,14500,147~148m²,4室(1)/3室(1),住宅,在售,200
晋阳湖商圈,滨河西路与健康北街交汇处（奥体中心北侧）,富力湾,13500,109~212m²,4室(4)/3室(4),住宅,在售,147
龙城大街商圈,龙城大街体育路交汇处,碧桂园·天汇,14000,143m²,4室(1),住宅,售罄,170
东山商圈,东峰路86号（长风东街收费站东南约1.5公里）,绿地山鼎庄园,12500,140~180m²,4室(2),住宅,在售,168
下元商圈,千峰南路与南内环西街交叉口东北角,来福花园,10000,80~145m²,3室(2)/2室(2),住宅,在售,68
火车站商圈,长风东街东山过境高速收费站的北侧,东景苑,11000,140~205m²,4室(2)/3室(4),住宅,在售,73
富力城商圈,胜利东街东延200米,富力城·八号园,10200,92~177m²,5室(1)/4室(1)/3室(5)/2室(1),住宅,在售,72
万达商圈,解放北路10号,中车·国际广场,10600,137~177m²,4室(1)/3室(3),住宅,在售,70
柳巷商圈,双塔东街9号山西省人民医院东300米,骊院,13000,281~330m²,8室(1)/6室(1),住宅,在售,209
火车站商圈,迎泽街东，原华北广电学院旧址,万科紫院,13500,147~217m²,4室(2)/3室(1),住宅,在售,183
万达商圈,解放北路与北中环交汇处往南200米,富力华庭,13500,86~291m²,5室(2)/4室(3)/3室(1)/2室(1),住宅,在售,98
火车站商圈,五龙口东街，太原东客站西200米,府东公园6栋,9500,138~306m²,6室(2)/5室(1)/4室(1)/3室(3),住宅,在售,124
下元商圈,千峰南路与南内环西街交叉口东北角,来福花园,10000,80~145m²,3室(2)/2室(2),住宅,在售,68
火车站商圈,长风东街东山过境高速收费站的北侧,东景苑,11000,140~205m²,4室(2)/3室(4),住宅,在售,73
富力城商圈,胜利东街东延200米,富力城·八号园,10200,92~177m²,5室(1)/4室(1)/3室(5)/2室(1),住宅,在售,72
万达商圈,解放北路10号,中车·国际广场,10600,137~177m²,4室(1)/3室(3),住宅,在售,70
柳巷商圈,双塔东街9号山西省人民医院东300米,骊院,13000,281~330m²,8室(1)/6室(1),住宅,在售,209
火车站商圈,迎泽街东，原华北广电学院旧址,万科紫院,13500,147~217m²,4室(2)/3室(1),住宅,在售,183
万达商圈,解放北路与北中环交汇处往南200米,富力华庭,13500,86~291m²,5室(2)/4室(3)/3室(1)/2室(1),住宅,在售,98
火车站商圈,五龙口东街，太原东客站西200米,府东公园6栋,9500,138~306m²,6室(2)/5室(1)/4室(1)/3室(3),住宅,在售,124
下元商圈,千峰南路与南内环西街交叉口东北角,来福花园,10000,80~145m²,3室(2)/2室(2),住宅,在售,68
火车站商圈,长风东街东山过境高速收费站的北侧,东景苑,11000,140~205m²,4室(2)/3室(4),住宅,在售,73
富力城商圈,胜利东街东延200米,富力城·八号园,10200,92~177m²,5室(1)/4室(1)/3室(5)/2室(1),住宅,在售,72
万达商圈,解放北路10号,中车·国际广场,10600,137~177m²,4室(1)/3室(3),住宅,在售,70
柳巷商圈,双塔东街9号山西省人民医院东300米,骊院,13000,281~330m²,8室(1)/6室(1),住宅,在售,209
火车站商圈,迎泽街东，原华北广电学院旧址,万科紫院,13500,147~217m²,4室(2)/3室(1),住宅,在售,183
万达商圈,解放北路与北中环交汇处往南200米,富力华庭,13500,86~291m²,5室(2)/4室(3)/3室(1)/2室(1),住宅,在售,98
火车站商圈,五龙口东街，太原东客站西200米,府东公园6栋,9500,138~306m²,6室(2)/5室(1)/4室(1)/3室(3),住宅,在售,124
下元商圈,千峰南路与南内环西街交叉口东北角,来福花园,10000,80~145m²,3室(2)/2室(2),住宅,在售,68
火车站商圈,长风东街东山过境高速收费站的北侧,东景苑,11000,140~205m²,4室(2)/3室(4),住宅,在售,73
富力城商圈,胜利东街东延200米,富力城·八号园,10200,92~177m²,5室(1)/4室(1)/3室(5)/2室(1),住宅,在售,72
万达商圈,解放北路10号,中车·国际广场,10600,137~177m²,4室(1)/3室(3),住宅,在售,70
柳巷商圈,双塔东街9号山西省人民医院东300米,骊院,13000,281~330m²,8室(1)/6室(1),住宅,在售,209
火车站商圈,迎泽街东，原华北广电学院旧址,万科紫院,13500,147~217m²,4室(2)/3室(1),住宅,在售,183
万达商圈,解放北路与北中环交汇处往南200米,富力华庭,13500,86~291m²,5室(2)/4室(3)/3室(1)/2室(1),住宅,在售,98
火车站商圈,五龙口东街，太原东客站西200米,府东公园6栋,9500,138~306m²,6室(2)/5室(1)/4室(1)/3室(3),住宅,在售,124
下元商圈,千峰南路与南内环西街交叉口东北角,来福花园,10000,80~145m²,3室(2)/2室(2),住宅,在售,68
火车站商圈,长风东街东山过境高速收费站的北侧,东景苑,11000,140~205m²,4室(2)/3室(4),住宅,在售,73
富力城商圈,胜利东街东延200米,富力城·八号园,10200,92~177m²,5室(1)/4室(1)/3室(5)/2室(1),住宅,在售,72
万达商圈,解放北路10号,中车·国际广场,10600,137~177m²,4室(1)/3室(3),住宅,在售,70
柳巷商圈,双塔东街9号山西省人民医院东300米,骊院,13000,281~330m²,8室(1)/6室(1),住宅,在售,209
火车站商圈,迎泽街东，原华北广电学院旧址,万科紫院,13500,147~217m²,4室(2)/3室(1),住宅,在售,183
万达商圈,解放北路与北中环交汇处往南200米,富力华庭,13500,86~291m²,5室(2)/4室(3)/3室(1)/2室(1),住宅,在售,98
火车站商圈,五龙口东街，太原东客站西200米,府东公园6栋,9500,138~306m²,6室(2)/5室(1)/4室(1)/3室(3),住宅,在售,124
下元商圈,千峰南路与南内环西街交叉口东北角,来福花园,10000,80~145m²,3室(2)/2室(2),住宅,在售,68
