address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
喜盈门,雨花区圭塘路五矿万境水岸一期会所,五矿万境园,10000,163m²,4室(1),住宅,售罄,141
星沙其他,经济开发区人民东路与黄兴大道交汇处,东方美地,4800,81m²,1室(1),住宅,售罄,28
汽车东站,芙蓉区远大路与农园路交汇处东南角（临近汽车东站）,恒大江湾,11800,43m²,1室(1),商业类,在售,50
宁乡县,宁乡县二环西路与文体路交汇处东南角（宁乡县神经病医院东北角）,兆基君城,5000,,,住宅,售罄,80
武广新城,雨花区香樟东路与黎托路交汇处西南角（长沙火车南站附近）,绿地之窗,8900,291m²,3室(1),商业类,售罄,28
万家丽南路,万家丽中路三段189号,美洲故事,9500,,,住宅,售罄,47
马王堆,芙蓉区浏阳大道二段98号,鑫科明珠,8800,105m²,3室(1),商业类,售罄,44
东方红,岳麓区枫林路与东方红路交汇处东北角（梅溪湖步步高新天地对面）,梅溪峰汇,9000,,,商业类,售罄,45
宁乡县,宁乡县灰汤镇将军路8号（东鹜山桃花谷景区西北边）,龙熙温泉庄园,8500,,,别墅,售罄,321
金星中路,金星路与枫林路交汇处,恩瑞御西湖,11000,,,住宅,售罄,176
宁乡县,宁乡县诣园北路与金洲大道交汇处东北角（金洲大桥金洲湖西侧）,蓝月谷裕源国际山庄,4800,,,住宅,售罄,46
枫林三路,岳麓区文轩路579号（涉外经济学院北门）,天元涉外景园,8500,59m²,4室(1),商业类,售罄,29
宁乡县,宁乡县二环路与花明北路交汇处西北角（天元大酒店北面）,金融街中央领御,5000,,,住宅,售罄,48
暮云,天心区芙蓉南路二段249号（中建芙蓉和苑旁）,中建偶寓,7000,45m²,1室(1),商业类,售罄,32
岳麓其他,岳麓区秀峰路与梅浦联络线交汇处（周南梅溪湖中学旁）,梅溪正荣府,15000,103~123m²,4室(2),住宅,售罄,154
观沙岭,岳麓区银杉路与谷岳路交汇处西南角（金麓小区公交站北侧）,纳爱斯阳光丽城,8500,,,住宅,售罄,153
洋湖垸,洋湖垸坪塘大道与岳塘路交汇处东南角,北大资源时光,850,96m²,3室(1),别墅,售罄,858
火车站,车站中路159号,凯通公馆,9900,,,住宅,售罄,45
武广新城,雨花区花侯路与曲塘路交汇处往西300米,恒大国际广场,12500,45m²,1室(1),商业类,在售,58
跳马,雨花区环保大道与圭白路交汇处东南角（比亚迪正对面）,南庭城果,6500,57m²,1室(1),商业类,售罄,31
金霞,开福区芙蓉北路与北二环路交汇处东北角（秀峰山公园西南角）,顺天御岭,8800,,,住宅,售罄,123
南郊公园,天心区书院路与赤岭路交汇处西北角（长沙理工大学以西200m）,乾城,9000,117m²,2室(1),商业类,售罄,35
东塘,芙蓉区芙蓉中路与人民路交汇处西南角（同发大酒店旁）,众东国际,13000,71m²,2室(1),商业类,售罄,45
岳麓其他,岳麓区秀峰路与梅浦联络线交汇处（周南梅溪湖中学旁）,梅溪正荣府,15000,103~123m²,4室(2),住宅,售罄,154
观沙岭,岳麓区银杉路与谷岳路交汇处西南角（金麓小区公交站北侧）,纳爱斯阳光丽城,8500,,,住宅,售罄,153
洋湖垸,洋湖垸坪塘大道与岳塘路交汇处东南角,北大资源时光,850,96m²,3室(1),别墅,售罄,858
火车站,车站中路159号,凯通公馆,9900,,,住宅,售罄,45
武广新城,雨花区花侯路与曲塘路交汇处往西300米,恒大国际广场,12500,45m²,1室(1),商业类,在售,58
跳马,雨花区环保大道与圭白路交汇处东南角（比亚迪正对面）,南庭城果,6500,57m²,1室(1),商业类,售罄,31
金霞,开福区芙蓉北路与北二环路交汇处东北角（秀峰山公园西南角）,顺天御岭,8800,,,住宅,售罄,123
南郊公园,天心区书院路与赤岭路交汇处西北角（长沙理工大学以西200m）,乾城,9000,117m²,2室(1),商业类,售罄,35
东塘,芙蓉区芙蓉中路与人民路交汇处西南角（同发大酒店旁）,众东国际,13000,71m²,2室(1),商业类,售罄,45
泉塘,经济开发区漓湘东路与长桥路交汇处,豪都新天地,5000,79m²,2室(1),住宅,售罄,39
书院路,天心区湘江中路与南湖路交汇处东南角,中建江山壹号,4500,,,别墅,售罄,2415
暮云,天心区芙蓉南路和南湖大道交汇处北面,保利雲上,310,,,别墅,售罄,250
青竹湖,开福区太阳山路688号（青竹湖国际会展中心南侧）,水映加州依云郡,4700,,,住宅,售罄,45
晚报,芙蓉区车站北路465号烈士公园东门对面（步步高超市旁）,长盛上东区,13000,,,商业类,售罄,25
浏阳其他,浏阳市石霜北路123号（行政中心对面）,浏阳碧桂园,4600,,,住宅,售罄,41
洋湖垸,岳麓区洋湖垸潇湘南路一段508号（洋湖大道与潇湘大道交汇处西南角）,中国电建湘熙水郡二期,13000,89m²,2室(1),住宅,售罄,160
青竹湖,开福区太阳山路与青竹湖路交汇处东北角（湘一学校斜对面）,青竹湖曦园,600,383m²,4室(1),别墅,在售,585
伍家岭,芙蓉区人民东路139号宇成国际酒店大堂,宇成开福广场,14500,40m²,1室(1),商业类,在售,61
观沙岭,岳麓区银杉路与谷山路交汇处西北角（岳鞍阁公园东面）,滨江一号,1800,374m²,6室(1),别墅,售罄,400
泉塘,经济开发区星沙大道与漓湘路交汇处西南角,楚天世纪城西苑,5900,103m²,3室(1),住宅,售罄,50
星沙其他,长沙县黄花镇中心黄谷路与小塘路交汇处,空港国际星城,4900,,,住宅,售罄,35
浏阳其他,浏阳市白沙路与浏阳大道交汇处东北角（浏阳市政府以南）,浏阳恒大华府,5800,,,住宅,售罄,58
