address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
城西,地铁一号线皂河站宜家家具对面,西旅逸都,12000,49~72m²,1室(5),住宅,在售,23
浐灞,灞柳一路与纺园五路十字东南角,富力白鹭湾,10700,104~188m²,5室(1)/3室(3),住宅,在售,62
曲江,西影路与公园南路向南500米,绿地曲江名城,12222,,,住宅,售罄,54
高新,丈八北路   龙城铭园,龙城铭园二期,8000,,,住宅,售罄,51
城南,小寨西路与含光路交汇处向东50米,MOMOPARK,19000,45~93m²,1室(3),商业类,在售,67
城北,大兴新区朱宏路与方新路十字向东200米,泽星雅龙湾,7900,,,住宅,售罄,39
浐灞,浐灞大道浐河东200米,浐灞半岛A3区,9700,,,住宅,售罄,80
高新,科技二路西段与西三环交汇东南角,南飞鸿十年城,13500,85~143m²,4室(4)/3室(2),住宅,在售,58
长安,南长安街中段（地铁2号线始发站韦曲南站）向西200-300米处,智慧新城,9500,127~131m²,3室(2),住宅,在售,24
城东,幸福南路与建工路交汇处（千亩幸福林带以东）,华清学府城,价格待定,,,住宅,售罄,66
城北,凤城五路与太华路十字东500米,恒大帝景,价格待定,,,住宅,售罄,68
曲江,西影路铁设院向东200米,海伦国际,10000,,,住宅,售罄,64
西咸,秦汉新城兰池大道中段,星河湾,19000,168m²,4室(1),住宅,在售,207
浐灞,浐河西路中段,龙湖香醍国际社区,13000,,,住宅,售罄,53
城西,大寨路与丈八北路向西500米,华洲城天峰,9500,,,住宅,售罄,53
城西,大白杨路与桃园北路交汇处,阳光台365,10500,85~171m²,4室(1)/3室(1)/2室(2),住宅,在售,49
经开,凤城八路与凤新路交汇处向南200米处,三丰中心思想,8500,122m²,3室(1),住宅,售罄,56
曲江,曲江大道与雁曲五路交汇处向东200米,曲江汉华城,16000,,,住宅,售罄,42
浐灞,迎宾大道西侧,枫林九溪,12000,96~145m²,4室(1)/3室(4),住宅,在售,57
城南,西沣路与西部大道十字东北角,融创天朗珑府,15000,,,住宅,售罄,39
浐灞,长乐路与长天路交汇向东1000米（西工大附小龙湖分校南侧),龙湖香醍天宸,350,,,别墅,售罄,44
浐灞,纺渭路与纺北路十字东北角（灞河湿地公园以西）,东城新一家,7800,,,住宅,售罄,41
浐灞,纺渭路与席王路十字北1公里路西,高科绿水东城,价格待定,,,住宅,售罄,40
城西,朱宏路与梨园路十字西北角,金叶新城,8766,,,住宅,售罄,58
城西,丈八北路和大寨路十字西300米处,宏府麒麟山,8100,,,住宅,售罄,28
长安,航天经济技术开发区神舟四路与航创路十字东南角,龙湖花千树,13900,,,住宅,售罄,45
长安,神舟五路与飞天路交汇处西南角,山水悦庭,6400,,,住宅,售罄,57
城西,梨园路与劳动北路东南角,天朗大兴郡蔚蓝君城,9000,,,住宅,售罄,48
城北,大明宫国家遗址公园旁含元路东600米（八府庄北路）,紫薇东进,8200,,,住宅,售罄,55
长安,子午大道与西部大道十字西南角,悦美国际,11000,,,住宅,售罄,45
西咸,地铁一号线三桥站路北,中建开元城,11000,74~124m²,4室(1)/3室(1)/2室(1),住宅,在售,55
长安,陕师大长安校区正北300米,雅居乐铂琅峯,9582,,,住宅,售罄,155
城东,玄武东路与东二环十字东南角(矿山路以北),天香心苑,8500,,,住宅,售罄,57
曲江,雁塔南路与南三环交汇处,金辉世界城,15422,,,住宅,售罄,75
浐灞,广运潭大道向东100米,滨水花城,5100,,,住宅,售罄,43
城东,东二环石家街转盘向北50米,科达东御兰汀,4640,,,住宅,售罄,24
浐灞,长乐路浐河东岸地铁1号线浐河站A1出口,广厦水岸东方,7030,,,住宅,售罄,50
高新,丈八北路与科技四路十字向南50米路东,永和璞玉,21000,280~350m²,5室(2)/4室(1)/3室(1),住宅,在售,45
城南,西万路与锦业二路丁字东北角,高新第五季,8500,,,住宅,售罄,52
城东,南三环与长鸣路十字向南300米路东,恒大御龙湾,价格待定,,,住宅,售罄,72
城北,油库街18号,时代SOHO,8480,,,住宅,售罄,62
城南,长安西路与电子正街交汇处向东200米,万象国际公寓,9268,,,住宅,售罄,29
城东,兴庆路南段,学府首座,10200,,,住宅,售罄,39
城北,未央路北稍门站（地铁安远门D口向北400米）,荣民宫园美寓,11000,45~97m²,2室(1)/1室(1),商业类,在售,50
浐灞,东二环北延伸线与浐灞大道交汇处,浐灞1号,8600,,,住宅,售罄,26
城西,劳动路与团结东路交汇处西北角,丽苑山水,9500,,,住宅,售罄,57
城北,大明宫遗址公园东侧1000米,唐樾六和坊,11000,,,住宅,售罄,74
浐灞,浐河东路桃花潭东侧200米,冠昌金域湾畔,16000,241~310m²,6室(1)/4室(2),住宅,在售,71
西咸,"世纪大道中段北边沣太八路以南,沣太二路以东",阳光城壹号西西里,9000,136m²,2室(1),住宅,在售,48
浐灞,秦汉大道与灞河东路交汇处向北200米,颐馨湿地壹號,8500,118~145m²,3室(3),住宅,在售,41
城北,环湖西路与湖滨路西北角,华浮宫桂园,6800,,,住宅,售罄,78
城北,北二环东段南侧市中级人民法院对面,泰和御景豪庭,9100,,,住宅,售罄,20
西咸,秦汉新城兰池大道15号,德杰国际城,11000,251m²,5室(1),住宅,售罄,57
高新,唐兴路5号,自在山,31000,,,住宅,售罄,773
长安,神州三路与航开路交汇处,增源航都绿洲,7426,,,住宅,售罄,37
浐灞,浐河东路南端(雁鸣湖东岸),高科麓湾国际社区,9600,77m²,2室(1),住宅,在售,45
高新,科技八路与丈八六路交汇处西南角,高新逸品,8045,,,住宅,售罄,26
浐灞,纺渭路与灞瑞二路交汇处,东城国际,5800,,,住宅,售罄,37
浐灞,东三环与半引路南端交汇处,合能十里锦绣,价格待定,,,住宅,售罄,48
城东,酒十路与米秦北路十字西南角,紫郡观澜,9000,54~169m²,4室(1)/3室(2)/1室(1),住宅,在售,50
城南,朱雀大街78号,融尚中央住区,9500,42~55m²,1室(2),住宅,在售,33
城东,广运潭大道与矿山路交汇东南处,中铁缇香郡,7500,,,住宅,售罄,47
城北,北二环与朱宏路十字向南500米路东,新福兴纽约城,8200,,,住宅,售罄,42
曲江,南三环与雁引公路交汇处西南角,保利曲江春天里,12100,143m²,4室(1),住宅,在售,45
西咸,上林路与世纪大道交汇处十字西南角,国润城,19000,165~199m²,4室(1)/3室(1),住宅,在售,38
曲江,曲江池东路与金羊路交汇处向东,天地源香都东岸,16000,147~217m²,6室(1)/4室(1),住宅,在售,79
浐灞,长乐东路地铁一号线长乐坡站向南500路西,灞业大境,9000,96~127m²,3室(1)/2室(1),住宅,在售,30
西咸,迎宾大道与天工一路交汇处向东300米处,荣华宝格丽小镇,9500,,,别墅,售罄,157
城东,东二环玄武东路中段,华远海蓝城六期,11000,91~115m²,3室(2),住宅,在售,49
城西,昆明路石桥立交西出口,昆明时光,4500,,,住宅,售罄,38
城西,团结西路36号,春晓华苑,9500,93m²,3室(1),住宅,在售,41
城内,西大街城隍庙斜对面,唐宁国际,9300,,,商业类,售罄,44
城南,西沣路与西部大道十字向东1000米,金地西沣公元,10753,,,住宅,售罄,36
高新,富鱼路经十三路交汇处西南角,东方米兰国际城,13000,,,住宅,售罄,64
城东,互助路66号,新兴新庆坊,12135,,,住宅,售罄,36
西咸,三桥新街与建章路十字西南角,保利金香槟,8600,41~65m²,2室(1)/1室(3),商业类,在售,38
城北,未央路延伸线与秦汉大道交汇向东300米,香缤国际城,7200,,,住宅,售罄,38
城西,土门坊和沣惠南路交汇处北侧,开远半岛广场,8000,,,住宅,售罄,33
城东,纺西街与纺正街夹角处,珑月湾,6588,,,住宅,售罄,35
