address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
朝晖,下城区文暉路336号-1,武林外滩,90000,260~348m²,4室(2),住宅,在售,1397
钱江新城,钱江新城之江路与御道路交汇处,中海御道,49000,190m²,3室(1),住宅,在售,940
景芳,艮山西路与新塘路交叉口（4号线新塘路站B出口）,保利中央公馆,56500,139m²,4室(1),住宅,在售,510
三里亭,三里亭小区顾家畈路春晖社区斜对面,黄金时代,价格待定,,,商业类,售罄,50
城东新城,德胜路与同协南路交汇处,宋都时间国际,价格待定,,,商业类,售罄,99
临平山北,北沙西路汀洲路口,绿城莲园,价格待定,,,住宅,售罄,214
钱江新城,钱江新城之江隧道运河东路出口,万科大都会79号,49000,160m²,4室(1),住宅,在售,1280
朝晖,下城区文暉路336号-1,武林外滩,90000,260~348m²,4室(2),住宅,在售,1397
良渚新城,杭州市古墩路与疏港公路交汇处向北700米,和昌府,价格待定,,,住宅,售罄,220
崇贤,崇贤街道崇杭街与崇明路交叉口,祥生群贤府,价格待定,,,别墅,售罄,500
富阳,富阳江滨东大道，南沿富春江，北靠黄公望国家森林公园,阳光城翡丽海岸,价格待定,,,住宅,售罄,187
大学城北,海宁市农发区启潮路72号,祥生钱塘新语,价格待定,82m²,3室(1),住宅,售罄,77
径山,杭州余杭区鸬鸟镇鸬鸟镇政府旁,复泰雅宸华庭,23500,326m²,6室(1),别墅,在售,733
海宁,市区江南大道南侧、九虎路西侧,公园道一号,15000,90~143m²,4室(2)/3室(1),住宅,在售,135
未来科技城,杭州余杭区鸬鸟镇鸬鸟镇政府旁,复泰雅宸华庭,14000,50m²,1室(1),商业类,售罄,70
崇贤,崇贤街道四维村拱康路888号,四维金座,价格待定,,,商业类,售罄,46
城东新城,明月桥路和鸿泰路交汇处,三花国际,27500,52m²,2室(1),商业类,在售,145
临安商圈,临安市锦北街道大学路1929号,通策状元府,价格待定,297m²,5室(1),别墅,售罄,520
临平,星光路与临东路交叉口向东300米,鼎和金座,价格待定,,,商业类,售罄,64
良渚新城,杭州市古墩路与疏港公路交汇处向北700米,和昌府,价格待定,,,住宅,售罄,220
西溪,杭州文二西路转入荆长大道（五常小学旁）,香港兴业耦园,价格待定,,,住宅,售罄,386
勾庄,东吴路与良运街交叉口,海德公园,价格待定,,,住宅,售罄,172
崇贤,崇贤街道崇杭街与崇明路交叉口,祥生群贤府,价格待定,,,别墅,售罄,500
富阳,富阳江滨东大道，南沿富春江，北靠黄公望国家森林公园,阳光城翡丽海岸,价格待定,,,住宅,售罄,187
大学城北,海宁市农发区启潮路72号,祥生钱塘新语,价格待定,82m²,3室(1),住宅,售罄,77
崇贤,崇贤街道四维村拱康路888号,四维金座,价格待定,,,商业类,售罄,46
城东新城,明月桥路和鸿泰路交汇处,三花国际,27500,52m²,2室(1),商业类,在售,145
临安商圈,临安市锦北街道大学路1929号,通策状元府,价格待定,297m²,5室(1),别墅,售罄,520
临平,世纪大道与望梅路交叉口西南侧,赞成首府,价格待定,,,商业类,售罄,76
明怡,萧山明星路与建设三路交叉口（杭州湾信息港三期）,英冠乐创城,价格待定,,,商业类,售罄,103
海宁,高新区创智路西侧，栋梁路南,盈都君悦,17300,130m²,4室(1),住宅,在售,126
萧山周边,南秀路与萧山通惠南路路交叉口,万都晶座,17000,46m²,1室(1),商业类,在售,60
明怡,萧山明星路与建设三路交叉口（杭州湾信息港三期）,英冠乐创城,价格待定,,,商业类,售罄,103
海宁,高新区创智路西侧，栋梁路南,盈都君悦,17300,130m²,4室(1),住宅,在售,126
萧山周边,南秀路与萧山通惠南路路交叉口,万都晶座,17000,46m²,1室(1),商业类,在售,60
淳安商圈,千岛湖睦州大道客运中心对面,六合浅山,价格待定,,,住宅,售罄,67
申花,莫干山路969号,蓝钻天成,56000,,,商铺,在售,493
万达广场,祥富路与杨家浜路东南角,万融城,26000,61m²,3室(1),商业类,在售,152
萧山市区,山阴路北辰国颂府,北辰国颂府,34000,128~137m²,4室(2),住宅,在售,435
义桥,风情大道往南出木尖山隧道100米,远洋雁归里,320,,,别墅,售罄,350
萧山开发区,萧山区建设四路与政通路交叉口往北200米处（瓜沥镇政府旁）,融创东麟府,17000,95~116m²,3室(2),住宅,在售,161
未来科技城,同顺路阳光城未来悦,阳光城未来悦,30000,89~108m²,4室(1)/3室(1),住宅,在售,270
临安,锦北街道马溪路与西墅街交汇处,融创金成十锦台,19800,107~127m²,4室(1)/3室(1),住宅,在售,211
七堡,九和路516号,地铁绿城杨柳郡,价格待定,,,住宅,售罄,237
南星,秋涛路候潮路口,钱江御府,价格待定,,,住宅,售罄,969
九堡客运中心,九乔路与九睦路交汇处，地铁一号线九堡站东500米,鑫运时代金座,价格待定,53m²,2室(1),商业类,售罄,113
临平新城,余杭时代广场南面，东临南大街、南临玩月街,大美公寓,价格待定,,,住宅,售罄,152
三墩,灯彩街和紫金港北路交叉口,协安紫郡,价格待定,,,住宅,售罄,412
临平山北,北沙西路汀洲路口,绿城莲园,600,,,别墅,售罄,289
闲林,西溪湿地延伸带（天目山西路闲富路口）,赞成乐山红叶,1000,240m²,5室(1),别墅,在售,1025
普福,德胜东路红普路交叉口北侧,阳光城普升,价格待定,,,住宅,售罄,202
闲林,西溪湿地延伸带（天目山西路闲富路口）,赞成乐山红叶,1000,240m²,5室(1),别墅,在售,1025
普福,德胜东路红普路交叉口北侧,阳光城普升,价格待定,,,住宅,售罄,202
汽车北站,莫干山路与育英路交叉口,复地壹中心,价格待定,,,商业类,售罄,135
九堡沿江,艮山东路九堡镇南片区丽江公寓东侧,郡原相江公寓,价格待定,255m²,5室(1),住宅,售罄,714
丁桥,华中路与大农港路口,阳光城翡丽湾,价格待定,,,住宅,售罄,213
笕桥,石桥路143号,首开武林8栋,37500,89m²,3室(1),住宅,在售,302
紫金港,西湖区紫荆花路与长江路口,浙港国际,48000,37m²,1室(1),商业类,在售,165
富阳,富阳区银湖街道320国道美和院,天鸿美和院,价格待定,,,商业类,售罄,66
崇贤,余杭临平街道五洲路与小白线交叉路口 （超山风景区旁）,东晖龙悦湾,600,190m²,4室(1),别墅,在售,670
临平山北,临平北沙西路与荷花路交叉口,中铁逸都,价格待定,,,住宅,售罄,117
奥体,博奥路与利一路交叉口（奥体中心东侧）,碧桂园深蓝国际,价格待定,,,商业类,售罄,162
转塘,枫桦东路三立钱塘ONE,三立钱塘ONE,价格待定,,,商业类,售罄,80
萧山市区,金城路1578号（大润发东侧500米）,融信永兴首府,27700,137m²,4室(1),住宅,在售,386
钱江新城,市民街99号,世包国际中心,43500,140m²,2室(1),商业类,在售,247
萧山市区,建设二路17号,滨江新城东方名府,价格待定,,,住宅,售罄,335
淳安商圈,千岛湖镇环湖北路565号,玉兰花园,价格待定,,,住宅,售罄,80
转塘,珊瑚沙路49号,西湖公馆,17000,52m²,2室(1),商业类,在售,88
崇贤,余杭临平街道五洲路与小白线交叉路口 （超山风景区旁）,东晖龙悦湾,600,190m²,4室(1),别墅,在售,670
杭州乐园,萧山湘西路与西兴路交叉口东侧,旭辉滨江东方悦府,价格待定,,,住宅,售罄,231
临平山北,临平北沙西路与荷花路交叉口,中铁逸都,价格待定,,,住宅,售罄,117
奥体,博奥路与利一路交叉口（奥体中心东侧）,碧桂园深蓝国际,价格待定,,,商业类,售罄,162
转塘,枫桦东路三立钱塘ONE,三立钱塘ONE,价格待定,,,商业类,售罄,80
转塘,之江国家旅游度假区科海路与周二路交叉口,祥生云浦新语,价格待定,,,住宅,售罄,243
富阳,富阳市迎宾北路155号,富春新天地,23000,40~47m²,1室(2),商业类,在售,80
申花,莫干山路989号,合景天銮,47500,169m²,4室(1),住宅,在售,805
萧山新城区,杭州市建设一路与宁税路交汇处东北向,融创望海潮,价格待定,,,住宅,售罄,284
转塘,枫桦东路与梧桐路口,禹洲滨之江,33000,89~125m²,3室(3),住宅,售罄,249
崇贤,崇贤街道崇杭街与崇昌路交叉口西南角,西房拱宸外滩,18500,89m²,3室(1),住宅,在售,173
崇贤,崇贤街道崇杭街与崇昌路交叉口西南角,西房拱宸外滩,18500,89m²,3室(1),住宅,在售,173
半山,石祥路208号（石祥路与科园路交叉口向西300米）,万科智谷,价格待定,,,商业类,售罄,95
申花,登云路与莫干山路交叉口（沿登云路以西200米）,融创宜和园,48000,193m²,4室(1),住宅,在售,926
萧山汽车东站,萧山晨晖路与育才路交叉口,新城香悦半岛,价格待定,,,住宅,售罄,150
未来科技城,文一西路万通时尚公馆,万通时尚公馆,价格待定,,,住宅,售罄,258
临平山北,东湖北路与湖潭路交汇处,嘉丰万悦城,价格待定,,,住宅,售罄,106
浮山,之江象山路320国道交叉口（东南）,贝利云栖中心,价格待定,,,商业类,售罄,77
丁桥,同协路与华丰路交叉口向东300米,龙湖武林九里,价格待定,,,住宅,售罄,169
